,id,position,average_speed,total_laps,time,points,status,rider.id,rider.full_name,rider.country.iso,rider.country.name,rider.country.region_iso,rider.legacy_id,rider.number,team.id,team.name,team.legacy_id,team.season.id,team.season.year,team.season.current,constructor.id,constructor.name,constructor.legacy_id,gap.first,gap.lap,event_id,event_name
0,5f086103-bb8c-4a52-b531-51fdb97f66bd,1.0,164.0,27,41:43.1990,25,INSTND,9cb55304-0ac1-401c-beb6-1a4f445018a4,Francesco Bagnaia,IT,Italy,,8273,63,d33c45c6-ea01-4dde-85df-4e43f527a00e,Ducati Lenovo Team,84,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
1,bdb0b49c-2578-4913-8cbd-e21e4215ce9e,2.0,164.0,27,41:43.2330,20,INSTND,ff225c9d-64a2-43ac-a70e-62cf385a85a1,Enea Bastianini,IT,Italy,,8295,23,a86166df-d247-4c80-a6eb-2a338e3475c7,Gresini Racing MotoGP,68,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.034,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
2,9d644454-f3c1-4835-a945-455a98bd4dff,3.0,163.8,27,41:47.4110,16,INSTND,66ee98b2-239c-487f-8913-aab8493ce280,Maverick Viñales,ES,Spain,,7409,12,1e642629-5531-44fd-a271-798d740c00fb,Aprilia Racing,65,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,4.212,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
3,efd37aa0-0f78-4fb8-bc42-600eceb97171,4.0,163.7,27,41:48.4820,13,INSTND,7b0687b0-90bd-4ad6-b157-8c66fb8a93cf,Luca Marini,IT,Italy,,8431,10,3bda0b31-3129-416d-ab70-1ae76e22b8d5,Mooney VR46 Racing Team,64,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,5.283,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
4,453f22cb-da15-45fa-a098-99c17c1e7f08,5.0,163.7,27,41:48.9700,11,INSTND,fcdd5500-a769-4ff4-8b9e-080d1849ff42,Fabio Quartararo,FR,France,,8520,20,841f623b-8c22-4885-b81f-f752923ab9ad,Monster Energy Yamaha MotoGP,66,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,5.771,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
5,c3515ffd-7962-4555-930a-82b8b323a0ce,6.0,163.4,27,41:53.4290,10,INSTND,4cff2dfb-2feb-4264-9a17-8a67189c204c,Aleix Espargaro,ES,Spain,,6854,41,e118eac7-8c41-4667-bb45-1a5d4b8341bc,Aprilia Racing,78,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,10.230,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
6,767b9768-7eeb-429d-9573-60dab7ba2870,7.0,163.2,27,41:55.6950,9,INSTND,56475aa3-f3d1-485a-b6db-ca1149e1b6fa,Alex Rins,ES,Spain,,8150,42,fe3e1100-ed6c-4da1-894d-feb381413d07,Team SUZUKI ECSTAR,79,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,12.496,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
7,60714f03-eef9-4cc6-b30a-0a6fa643b9ea,8.0,163.1,27,41:57.8600,8,INSTND,ba579548-f026-402b-a607-38db5317d33f,Brad Binder,ZA,South Africa,,7646,33,06be669d-467c-4ca4-885d-27c22ccdcc49,Red Bull KTM Factory Racing,74,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,14.661,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
8,bc3884bd-fa1c-4aaa-a16f-5f39af0ce445,9.0,162.9,27,42:00.9310,7,INSTND,5cbd7eb6-ccfc-4b9f-aad1-ede25d394f7b,Jorge Martin,ES,Spain,,8146,89,8e4e557e-b895-447e-bae5-4252ec2ac108,Prima Pramac Racing,90,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,17.732,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
9,975c2f38-d43b-45f0-823a-6bd6315b527d,10.0,162.6,27,42:05.1850,6,INSTND,e7e4c72e-952e-4f64-8e8a-a47ff590fade,Alex Marquez,ES,Spain,,8173,73,14841302-a4a0-41bc-9071-618d19d0196d,LCR Honda CASTROL,86,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,21.986,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
10,28d296eb-c8ff-4edd-be44-036bdd3ba254,11.0,162.5,27,42:06.8840,5,INSTND,1abd2de7-9046-4d0a-88e3-ad801dcc235b,Miguel Oliveira,PT,Portugal,,7199,88,a4e65cf0-a69c-4f97-8781-1864b0826b19,Red Bull KTM Factory Racing,89,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,23.685,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
11,9c535fcb-250c-424d-b708-65a0110ca38f,12.0,162.1,27,42:12.4750,4,INSTND,06989a4b-12bc-4cb5-bad6-bb8dab9097f3,Andrea Dovizioso,IT,Italy,,5885,4,a41a8e1f-5b29-46b2-80e7-8a0ab6bf924e,,61,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,29.276,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
12,6d52ca46-5324-4351-826c-a015cd75d0a3,13.0,162.1,27,42:13.6320,3,INSTND,58448742-f520-466a-a1a1-bf3286cce9c3,Raul Fernandez,ES,Spain,,8269,25,d802c7e6-2e9a-47b6-855c-923458904d02,Tech3 KTM Factory Racing,69,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,30.433,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
13,965a78c8-5350-46be-87b0-4f10dc2c8360,14.0,162.0,27,42:14.9670,2,INSTND,5b323ae2-9b30-4c9e-a8db-dd65639597b5,Stefan Bradl,DE,Germany,,6267,6,88b9574b-8a62-4099-87c2-0c8c410d52c0,Repsol Honda Team,91,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,31.768,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
14,a33ea2c8-2cdc-4765-92e7-674e6afd96c8,15.0,161.9,27,42:15.7460,1,INSTND,201ae7a4-0dc7-4191-be71-d91ac0330090,Takaaki Nakagami,JP,Japan,,6976,30,f40f6cc8-a4c3-44e4-a2e8-3e93d9a64f8c,LCR Honda IDEMITSU,72,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,32.547,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
15,b2d6b6d7-bd75-4c6a-91c8-dd6107d94e09,16.0,161.3,27,42:25.0560,0,INSTND,e38443a0-a5f5-4616-825c-9db2adc24a55,Darryn Binder,ZA,South Africa,,8296,40,52eae362-5ebb-4400-8c03-942da97e617c,WithU Yamaha RNF MotoGP Team,77,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,41.857,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
16,2cbf9e8a-8c63-45c7-8d03-ad66199d6977,17.0,160.8,27,42:33.7580,0,INSTND,ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd,Marco Bezzecchi,IT,Italy,,8688,72,6ddef163-59fe-4f82-90e8-e12bbd981c54,Mooney VR46 Racing Team,85,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,50.559,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
17,9a82cfaa-757b-4e7f-a9c2-1e2136b31534,18.0,160.6,27,42:36.5700,0,INSTND,6e940243-5167-4cc3-a343-a74337369b94,Jack Miller,AU,Australia,,8049,43,4e10b734-1e8f-418f-a2d7-7178d2887366,Ducati Lenovo Team,80,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,53.371,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
18,3e01a784-ede3-4d58-ac00-4034b5fdcfd2,19.0,160.4,27,42:39.8120,0,INSTND,09bd7ecd-ee3f-4e20-8efa-c200f724c642,Remy Gardner,AU,Australia,,8513,87,d83ab410-4c8e-479b-97fb-40686536c278,Tech3 KTM Factory Racing,88,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,56.613,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
19,f22d3d92-5d82-495d-a289-92d8857702ee,20.0,160.4,27,42:40.5030,0,INSTND,6c33de41-f014-4f17-8dc9-e6f36e61026a,Fabio Di Giannantonio,IT,Italy,,8539,49,44ddcab2-bd6e-4893-9976-cf382cfc9116,Gresini Racing MotoGP,82,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,57.304,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
20,7518a176-44fd-4927-90cb-dc1f3f4f3553,21.0,157.9,26,41:47.1650,0,INSTND,ee4d14da-281b-404b-8d48-00bc96a7ff3a,Kazuki Watanabe,JP,Japan,,7599,92,e2c1ded7-1280-4096-a2fb-cae4e837ebf1,Team SUZUKI ECSTAR,76,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,0.000,1,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
21,efcc4176-b7f2-41be-8b86-176d108f32d1,,155.2,2,03:15.9560,0,OUTSTND,a73f8ef2-784f-4f52-8511-1d315fd3a459,Franco Morbidelli,IT,Italy,,7741,21,3da296f9-fa91-4d4f-8e8f-6298b1a9627c,Monster Energy Yamaha MotoGP,67,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,25,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
22,47f09dc3-d4b5-405c-abbf-74184163d39e,,0.0,0,,0,NOTFINISHFIRST,40c19361-abe5-46e8-bed9-b3fa648dd7ac,Pol Espargaro,ES,Spain,,7086,44,9c7b0420-682f-41dd-8176-84f8f6510720,Repsol Honda Team,81,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,0.000,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
23,79d3b398-f0e4-4e1a-a948-0cb8a31e993f,,0.0,0,,0,NOTFINISHFIRST,487440af-cfa9-478a-903b-4e893ee18d3a,Johann Zarco,FR,France,,7236,5,e37b36d6-3701-49cf-961f-7734b190d57f,Prima Pramac Racing,62,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
24,f59d8ad9-847f-446f-bf39-6a33426a3bbb,,0.0,0,,0,NOTFINISHFIRST,eed93130-03ac-4f5d-9d2e-b207ab47154e,Michele Pirro,IT,Italy,,6231,51,88b6385b-f5fe-4017-a3d2-d7e5b1805c1b,Aruba.it Racing,207,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,0,7d810351-1bf8-451e-8fba-f3ff2ae0f29e,RSM
0,65deb299-6799-4103-844c-8a1cb0151b9d,1.0,168.4,23,41:35.4620,25,INSTND,ff225c9d-64a2-43ac-a70e-62cf385a85a1,Enea Bastianini,IT,Italy,,8295,23,a86166df-d247-4c80-a6eb-2a338e3475c7,Gresini Racing MotoGP,68,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
1,e80f182f-baed-4a1d-b4c0-06da1b93fbaf,2.0,168.4,23,41:35.5040,20,INSTND,9cb55304-0ac1-401c-beb6-1a4f445018a4,Francesco Bagnaia,IT,Italy,,8273,63,d33c45c6-ea01-4dde-85df-4e43f527a00e,Ducati Lenovo Team,84,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.042,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
2,c00bacf8-2fec-4d1d-84f7-00fceb61ea7e,3.0,168.0,23,41:41.6010,16,INSTND,4cff2dfb-2feb-4264-9a17-8a67189c204c,Aleix Espargaro,ES,Spain,,6854,41,e118eac7-8c41-4667-bb45-1a5d4b8341bc,Aprilia Racing,78,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,6.139,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
3,13b3fff4-8505-44a5-9992-68f06e9eb6ef,4.0,168.0,23,41:41.8410,13,INSTND,ba579548-f026-402b-a607-38db5317d33f,Brad Binder,ZA,South Africa,,7646,33,06be669d-467c-4ca4-885d-27c22ccdcc49,Red Bull KTM Factory Racing,74,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,6.379,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
4,f440ac5e-0824-4784-8076-173418bdced6,5.0,167.9,23,41:42.4260,11,INSTND,6e940243-5167-4cc3-a343-a74337369b94,Jack Miller,AU,Australia,,8049,43,4e10b734-1e8f-418f-a2d7-7178d2887366,Ducati Lenovo Team,80,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,6.964,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
5,f48c06c5-9d4d-40bf-9d4e-de6b59938215,6.0,167.6,23,41:47.4920,10,INSTND,5cbd7eb6-ccfc-4b9f-aad1-ede25d394f7b,Jorge Martin,ES,Spain,,8146,89,8e4e557e-b895-447e-bae5-4252ec2ac108,Prima Pramac Racing,90,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,12.030,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
6,4539a064-49e8-46de-bc24-ce1a6a4de7a5,7.0,167.6,23,41:47.9360,9,INSTND,7b0687b0-90bd-4ad6-b157-8c66fb8a93cf,Luca Marini,IT,Italy,,8431,10,3bda0b31-3129-416d-ab70-1ae76e22b8d5,Mooney VR46 Racing Team,64,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,12.474,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
7,8ad2b078-5d9a-429d-9e9a-ab4f80d3d24b,8.0,167.6,23,41:48.1170,8,INSTND,487440af-cfa9-478a-903b-4e893ee18d3a,Johann Zarco,FR,France,,7236,5,e37b36d6-3701-49cf-961f-7734b190d57f,Prima Pramac Racing,62,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,12.655,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
8,440320da-fbad-4b38-a253-f4058783dade,9.0,167.6,23,41:48.1640,7,INSTND,56475aa3-f3d1-485a-b6db-ca1149e1b6fa,Alex Rins,ES,Spain,,8150,42,fe3e1100-ed6c-4da1-894d-feb381413d07,Team SUZUKI ECSTAR,79,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,12.702,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
9,bb177ac0-aa95-409b-a3e6-4d499d7a1db1,10.0,167.3,23,41:51.6120,6,INSTND,ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd,Marco Bezzecchi,IT,Italy,,8688,72,6ddef163-59fe-4f82-90e8-e12bbd981c54,Mooney VR46 Racing Team,85,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,16.150,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
10,63f798f6-1268-4c0d-b85a-ce700154eaee,11.0,167.3,23,41:52.5330,5,INSTND,1abd2de7-9046-4d0a-88e3-ad801dcc235b,Miguel Oliveira,PT,Portugal,,7199,88,a4e65cf0-a69c-4f97-8781-1864b0826b19,Red Bull KTM Factory Racing,89,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,17.071,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
11,78cc86e7-e0db-4b4d-9417-9155aafea5de,12.0,167.2,23,41:53.9250,4,INSTND,e7e4c72e-952e-4f64-8e8a-a47ff590fade,Alex Marquez,ES,Spain,,8173,73,14841302-a4a0-41bc-9071-618d19d0196d,LCR Honda CASTROL,86,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,18.463,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
12,5db2e427-1c10-43b5-ba15-6e2b9bf02715,13.0,167.2,23,41:54.1920,3,INSTND,66ee98b2-239c-487f-8913-aab8493ce280,Maverick Viñales,ES,Spain,,7409,12,1e642629-5531-44fd-a271-798d740c00fb,Aprilia Racing,65,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,18.730,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
13,6875abd4-9a15-482f-8ace-032b7cec8d2d,14.0,167.1,23,41:55.5520,2,INSTND,c2e99a2c-ec5b-4757-8728-ed3254ebbeee,Cal Crutchlow,GB,United Kingdom of Great Britain and Northern Ireland,,8010,35,a41a8e1f-5b29-46b2-80e7-8a0ab6bf924e,,61,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,20.090,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
14,3c7cfcfb-f7f1-4cd4-8147-f0507a436034,15.0,166.6,23,42:03.0500,1,INSTND,40c19361-abe5-46e8-bed9-b3fa648dd7ac,Pol Espargaro,ES,Spain,,7086,44,9c7b0420-682f-41dd-8176-84f8f6510720,Repsol Honda Team,81,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,27.588,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
15,5ce4cf55-45d8-40bb-9814-eb118bf7dc80,16.0,166.5,23,42:04.2670,0,INSTND,09bd7ecd-ee3f-4e20-8efa-c200f724c642,Remy Gardner,AU,Australia,,8513,87,d83ab410-4c8e-479b-97fb-40686536c278,Tech3 KTM Factory Racing,88,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,28.805,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
16,2e99eccf-5bf7-44f8-bca7-d9d1be5376e4,17.0,166.4,23,42:05.8840,0,INSTND,a73f8ef2-784f-4f52-8511-1d315fd3a459,Franco Morbidelli,IT,Italy,,7741,21,3da296f9-fa91-4d4f-8e8f-6298b1a9627c,Monster Energy Yamaha MotoGP,67,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,30.422,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
17,a0fa41a6-a8fa-49dd-ad61-27f0f57308d0,18.0,166.3,23,42:06.7920,0,INSTND,e38443a0-a5f5-4616-825c-9db2adc24a55,Darryn Binder,ZA,South Africa,,8296,40,52eae362-5ebb-4400-8c03-942da97e617c,WithU Yamaha RNF MotoGP Team,77,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,31.330,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
18,3aaeef0d-aca2-4314-9987-af3cf7338c90,19.0,166.3,23,42:07.0570,0,INSTND,6c33de41-f014-4f17-8dc9-e6f36e61026a,Fabio Di Giannantonio,IT,Italy,,8539,49,44ddcab2-bd6e-4893-9976-cf382cfc9116,Gresini Racing MotoGP,82,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,31.595,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
19,c0ce1797-7cd4-4cba-aae2-91e2551ca813,20.0,166.0,23,42:11.6220,0,INSTND,58448742-f520-466a-a1a1-bf3286cce9c3,Raul Fernandez,ES,Spain,,8269,25,d802c7e6-2e9a-47b6-855c-923458904d02,Tech3 KTM Factory Racing,69,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,36.160,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
20,37db3b85-4533-4b71-b26a-369b173186ba,,125.1,1,02:26.0050,0,OUTSTND,f55b433d-38b8-4d1d-bb3a-a709c82a0260,Marc Marquez,ES,Spain,,7444,93,88b9574b-8a62-4099-87c2-0c8c410d52c0,Repsol Honda Team,91,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,0.000,22,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
21,2497db74-7a74-4f71-8947-0b7e0c46acca,,0.0,0,,0,NOTFINISHFIRST,201ae7a4-0dc7-4191-be71-d91ac0330090,Takaaki Nakagami,JP,Japan,,6976,30,f40f6cc8-a4c3-44e4-a2e8-3e93d9a64f8c,LCR Honda IDEMITSU,72,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,0.000,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
22,eccdc98d-2b9d-4876-a7dc-96cbe829cac5,,0.0,0,,0,NOTFINISHFIRST,fcdd5500-a769-4ff4-8b9e-080d1849ff42,Fabio Quartararo,FR,France,,8520,20,841f623b-8c22-4885-b81f-f752923ab9ad,Monster Energy Yamaha MotoGP,66,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,0,02b8d4c2-f6d2-4937-9725-3422a0cb2454,ARA
0,d77adef5-ba29-40f1-97d7-b923a5c6d450,1.0,162.7,24,42:29.1740,25,INSTND,6e940243-5167-4cc3-a343-a74337369b94,Jack Miller,AU,Australia,,8049,43,4e10b734-1e8f-418f-a2d7-7178d2887366,Ducati Lenovo Team,80,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,0,496b5a1e-9fcd-4ccb-abcb-e0d21d2d76d8,JPN
1,aa4a9a82-88e7-4dec-b2d8-89f26efdd593,2.0,162.5,24,42:32.5830,20,INSTND,ba579548-f026-402b-a607-38db5317d33f,Brad Binder,ZA,South Africa,,7646,33,06be669d-467c-4ca4-885d-27c22ccdcc49,Red Bull KTM Factory Racing,74,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,3.409,0,496b5a1e-9fcd-4ccb-abcb-e0d21d2d76d8,JPN
2,fba1ec58-86a6-49f3-8592-aa80bb108a27,3.0,162.4,24,42:33.3100,16,INSTND,5cbd7eb6-ccfc-4b9f-aad1-ede25d394f7b,Jorge Martin,ES,Spain,,8146,89,8e4e557e-b895-447e-bae5-4252ec2ac108,Prima Pramac Racing,90,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,4.136,0,496b5a1e-9fcd-4ccb-abcb-e0d21d2d76d8,JPN
3,6e9d3ce1-1235-4018-a1d2-81ecb79e265e,4.0,162.2,24,42:36.9580,13,INSTND,f55b433d-38b8-4d1d-bb3a-a709c82a0260,Marc Marquez,ES,Spain,,7444,93,88b9574b-8a62-4099-87c2-0c8c410d52c0,Repsol Honda Team,91,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,7.784,0,496b5a1e-9fcd-4ccb-abcb-e0d21d2d76d8,JPN
4,22c9308c-e660-425e-a4b5-015226d7dc98,5.0,162.2,24,42:37.3590,11,INSTND,1abd2de7-9046-4d0a-88e3-ad801dcc235b,Miguel Oliveira,PT,Portugal,,7199,88,a4e65cf0-a69c-4f97-8781-1864b0826b19,Red Bull KTM Factory Racing,89,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,8.185,0,496b5a1e-9fcd-4ccb-abcb-e0d21d2d76d8,JPN
5,60bba06e-9bd7-4127-b7f7-d299aec1b9fd,6.0,162.1,24,42:37.5220,10,INSTND,7b0687b0-90bd-4ad6-b157-8c66fb8a93cf,Luca Marini,IT,Italy,,8431,10,3bda0b31-3129-416d-ab70-1ae76e22b8d5,Mooney VR46 Racing Team,64,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,8.348,0,496b5a1e-9fcd-4ccb-abcb-e0d21d2d76d8,JPN
6,8044ac38-99f8-45f8-bc0b-7ccfdf39cc6a,7.0,162.0,24,42:39.0530,9,INSTND,66ee98b2-239c-487f-8913-aab8493ce280,Maverick Viñales,ES,Spain,,7409,12,1e642629-5531-44fd-a271-798d740c00fb,Aprilia Racing,65,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,9.879,0,496b5a1e-9fcd-4ccb-abcb-e0d21d2d76d8,JPN
